Time_ms	Alt_m	Alt_ft	Lat	Lon	GndSpd_ms	Heading_deg	Bearing_deg	Phase	MotorPos	PID_P	PID_I	LoiterStep
1217266	135.22	443.6	42.7016817	-77.1785303	2.244	0.9	279.9	HELD	0.7000	0.63790	0.01000	-
1217316	135.07	443.1	42.7016817	-77.1785303	2.244	0.9	279.9	HELD	0.7000	0.63790	0.01000	-
1217366	134.95	442.7	42.7016830	-77.1785280	1.352	0.9	279.9	HELD	0.7000	0.63793	0.01000	-
1217416	134.86	442.4	42.7016838	-77.1785268	1.319	0.9	279.9	HELD	0.7000	0.63779	0.01000	-
1217466	134.73	442.0	42.7016838	-77.1785268	1.319	0.9	279.9	HELD	0.7000	0.63779	0.01000	-
1217516	134.63	441.7	42.7016843	-77.1785262	0.744	0.8	279.9	HELD	0.7000	0.63749	0.01000	-
1217566	134.63	441.7	42.7016843	-77.1785262	0.744	0.8	279.9	HELD	0.7000	0.63749	0.01000	-
1217616	134.45	441.1	42.7016843	-77.1785262	0.744	0.8	279.9	HELD	0.7000	0.63749	0.01000	-
1217666	134.40	440.9	42.7016843	-77.1785262	0.744	0.8	279.9	HELD	0.7000	0.63749	0.01000	-
1217716	134.18	440.2	42.7016843	-77.1785262	0.744	0.8	279.9	HELD	0.7000	0.63749	0.01000	-
1217766	134.00	439.6	42.7016847	-77.1785253	0.328	0.9	279.9	HELD	0.7000	0.63793	0.01000	-
1217816	133.77	438.9	42.7016847	-77.1785253	0.328	0.9	279.9	HELD	0.7000	0.63793	0.01000	-
1217866	133.63	438.4	42.7016847	-77.1785253	0.328	0.9	279.9	HELD	0.7000	0.63793	0.01000	-
1217916	133.53	438.1	42.7016847	-77.1785253	0.328	0.9	279.9	HELD	0.7000	0.63793	0.01000	-
1217966	133.26	437.2	42.7016843	-77.1785258	0.519	3.0	279.9	HELD	0.7000	0.65710	0.01000	-
1218016	133.16	436.9	42.7016843	-77.1785258	0.519	3.0	279.9	HELD	0.7000	0.65710	0.01000	-
1218066	132.95	436.2	42.7016843	-77.1785258	0.519	3.0	279.9	HELD	0.7000	0.65710	0.01000	-
1218116	132.72	435.4	42.7016843	-77.1785258	0.519	3.0	279.9	HELD	0.7000	0.65710	0.01000	-
1218166	132.38	434.3	42.7016843	-77.1785258	0.519	3.0	279.9	HELD	0.7000	0.65710	0.01000	-
1218217	132.04	433.2	42.7016843	-77.1785258	0.519	3.0	279.9	HELD	0.7000	0.65710	0.01000	-
1218267	131.76	432.3	42.7016820	-77.1785282	1.458	3.8	279.9	HELD	0.7000	0.66393	0.01000	-
1218317	131.59	431.7	42.7016820	-77.1785282	1.458	3.8	279.9	HELD	0.7000	0.66393	0.01000	-
1218367	131.26	430.6	42.7016820	-77.1785282	1.458	3.8	279.9	HELD	0.7000	0.66393	0.01000	-
1218417	130.98	429.7	42.7016820	-77.1785282	1.458	3.8	279.9	HELD	0.7000	0.66393	0.01000	-
1218467	130.78	429.1	42.7016790	-77.1785307	2.176	3.7	279.9	HELD	0.7000	0.66359	0.01000	-
1218517	130.54	428.3	42.7016790	-77.1785307	2.176	3.7	279.9	HELD	0.7000	0.66359	0.01000	-
1218567	130.20	427.1	42.7016771	-77.1785324	2.485	3.7	279.9	HELD	0.7000	0.66364	0.01000	-
1218617	129.97	426.4	42.7016771	-77.1785324	2.485	3.7	279.9	HELD	0.7000	0.66364	0.01000	-
1218667	129.73	425.6	42.7016749	-77.1785345	2.950	3.7	279.9	HELD	0.7000	0.66371	0.01000	-
1218717	129.64	425.3	42.7016724	-77.1785366	3.356	3.7	279.9	HELD	0.7000	0.66342	0.01000	-
1218767	129.51	424.9	42.7016724	-77.1785366	3.356	3.7	279.9	HELD	0.7000	0.66342	0.01000	-
1218817	129.42	424.6	42.7016724	-77.1785366	3.356	3.7	279.9	HELD	0.7000	0.66342	0.01000	-
1218867	129.28	424.1	42.7016695	-77.1785389	3.678	3.7	279.9	HELD	0.7000	0.66313	0.01000	-
1218917	129.14	423.7	42.7016695	-77.1785389	3.678	3.7	279.9	HELD	0.7000	0.66313	0.01000	-
1218967	128.90	422.9	42.7016665	-77.1785413	3.897	3.7	280.0	HELD	0.7000	0.66312	0.01000	-
1219017	128.67	422.1	42.7016665	-77.1785413	3.897	3.7	280.0	HELD	0.7000	0.66312	0.01000	-
1219067	128.49	421.5	42.7016631	-77.1785438	4.249	3.6	280.0	HELD	0.7000	0.66284	0.01000	-
1219117	128.38	421.2	42.7016631	-77.1785438	4.249	3.6	280.0	HELD	0.7000	0.66284	0.01000	-
1219167	128.27	420.8	42.7016595	-77.1785464	4.558	3.6	280.0	HELD	0.7000	0.66266	0.01000	-
1219217	128.08	420.2	42.7016595	-77.1785464	4.558	3.6	280.0	HELD	0.7000	0.66266	0.01000	-
1219267	127.93	419.7	42.7016556	-77.1785491	4.815	3.6	280.0	HELD	0.7000	0.66257	0.01000	-
1219317	127.67	418.9	42.7016556	-77.1785491	4.815	3.6	280.0	HELD	0.7000	0.66257	0.01000	-
1219367	127.51	418.3	42.7016514	-77.1785521	5.254	3.6	280.1	HELD	0.7000	0.66249	0.01000	-
1219417	127.42	418.0	42.7016514	-77.1785521	5.254	3.6	280.1	HELD	0.7000	0.66249	0.01000	-
1219467	127.26	417.5	42.7016469	-77.1785548	5.440	3.6	280.1	HELD	0.7000	0.66207	0.01000	-
1219517	127.06	416.9	42.7016469	-77.1785548	5.440	3.6	280.1	HELD	0.7000	0.66207	0.01000	-
1219567	126.93	416.4	42.7016422	-77.1785576	5.695	3.5	280.1	HELD	0.7000	0.66192	0.01000	-
1219617	126.95	416.5	42.7016422	-77.1785576	5.695	3.5	280.1	HELD	0.7000	0.66192	0.01000	-
1219667	126.74	415.8	42.7016372	-77.1785603	6.042	3.5	280.1	HELD	0.7000	0.66171	0.01000	-
1219717	126.74	415.8	42.7016320	-77.1785630	6.100	3.5	280.2	HELD	0.7000	0.66144	0.01000	-
1219767	126.63	415.5	42.7016320	-77.1785630	6.100	3.5	280.2	HELD	0.7000	0.66144	0.01000	-
1219817	126.35	414.5	42.7016320	-77.1785630	6.100	3.5	280.2	HELD	0.7000	0.66144	0.01000	-
1219867	126.22	414.1	42.7016265	-77.1785654	6.402	3.5	280.2	HELD	0.7000	0.66107	0.01000	-
1219917	125.93	413.1	42.7016265	-77.1785654	6.402	3.5	280.2	HELD	0.7000	0.66107	0.01000	-
1219967	125.85	412.9	42.7016210	-77.1785676	6.402	3.4	280.2	HELD	0.7000	0.66084	0.01000	-
1220017	125.55	411.9	42.7016210	-77.1785676	6.402	3.4	280.2	HELD	0.7000	0.66084	0.01000	-
1220067	125.42	411.5	42.7016151	-77.1785696	6.743	3.4	280.3	HELD	0.7000	0.66050	0.01000	-
1220117	125.20	410.8	42.7016151	-77.1785696	6.743	3.4	280.3	HELD	0.7000	0.66050	0.01000	-
1220168	124.94	409.9	42.7016090	-77.1785715	6.901	3.4	280.3	HELD	0.7000	0.66026	0.01000	-
1220218	124.81	409.5	42.7016090	-77.1785715	6.901	3.4	280.3	HELD	0.7000	0.66026	0.01000	-
1220268	124.71	409.2	42.7016028	-77.1785731	7.074	3.3	280.4	HELD	0.7000	0.65995	0.01000	-
1220318	124.48	408.4	42.7016028	-77.1785731	7.074	3.3	280.4	HELD	0.7000	0.65995	0.01000	-
1220368	124.32	407.9	42.7016028	-77.1785731	7.074	3.3	280.4	HELD	0.7000	0.65995	0.01000	-
1220418	124.06	407.0	42.7015931	-77.1785751	7.278	3.3	280.4	HELD	0.7000	0.65958	0.01000	-
1220468	123.80	406.2	42.7015931	-77.1785751	7.278	3.3	280.4	HELD	0.7000	0.65958	0.01000	-
1220518	123.59	405.5	42.7015865	-77.1785760	7.370	3.2	280.5	HELD	0.7000	0.65917	0.01000	-
1220568	123.31	404.6	42.7015865	-77.1785760	7.370	3.2	280.5	HELD	0.7000	0.65917	0.01000	-
1220618	123.01	403.6	42.7015797	-77.1785769	7.520	3.2	280.5	HELD	0.7000	0.65907	0.01000	-
1220668	122.87	403.1	42.7015729	-77.1785773	7.644	3.2	280.5	HELD	0.7000	0.65864	0.01000	-
1220718	122.61	402.3	42.7015729	-77.1785773	7.644	3.2	280.5	HELD	0.7000	0.65864	0.01000	-
1220768	122.52	402.0	42.7015729	-77.1785773	7.644	3.2	280.5	HELD	0.7000	0.65864	0.01000	-
1220818	122.51	401.9	42.7015729	-77.1785773	7.644	3.2	280.5	HELD	0.7000	0.65864	0.01000	-
1220868	122.42	401.6	42.7015729	-77.1785773	7.644	3.2	280.5	HELD	0.7000	0.65864	0.01000	-
1220918	122.40	401.6	42.7015586	-77.1785774	7.927	3.1	280.6	HELD	0.7000	0.65821	0.01000	-
1220968	122.10	400.6	42.7015586	-77.1785774	7.927	3.1	280.6	HELD	0.7000	0.65821	0.01000	-
1221018	121.98	400.2	42.7015513	-77.1785772	8.054	3.1	280.7	HELD	0.7000	0.65802	0.01000	-
1221068	121.90	399.9	42.7015513	-77.1785772	8.054	3.1	280.7	HELD	0.7000	0.65802	0.01000	-
1221118	121.63	399.0	42.7015439	-77.1785768	8.253	3.1	280.7	HELD	0.7000	0.65789	0.01000	-
1221168	121.54	398.7	42.7015439	-77.1785768	8.253	3.1	280.7	HELD	0.7000	0.65789	0.01000	-
1221218	121.33	398.1	42.7015365	-77.1785760	8.236	3.1	280.8	HELD	0.7000	0.65756	0.01000	-
1221268	121.19	397.6	42.7015365	-77.1785760	8.236	3.1	280.8	HELD	0.7000	0.65756	0.01000	-
1221318	120.91	396.7	42.7015289	-77.1785750	8.457	3.0	280.8	HELD	0.7000	0.65738	0.01000	-
1221368	120.79	396.3	42.7015213	-77.1785738	8.558	3.0	280.9	HELD	0.7000	0.65726	0.01000	-
1221418	120.51	395.4	42.7015213	-77.1785738	8.558	3.0	280.9	HELD	0.7000	0.65726	0.01000	-
1221468	120.37	394.9	42.7015213	-77.1785738	8.558	3.0	280.9	HELD	0.7000	0.65726	0.01000	-
1221518	120.19	394.3	42.7015213	-77.1785738	8.558	3.0	280.9	HELD	0.7000	0.65726	0.01000	-
1221568	119.78	393.0	42.7015058	-77.1785708	8.748	3.0	280.9	HELD	0.7000	0.65685	0.01000	-
1221618	119.70	392.7	42.7015058	-77.1785708	8.748	3.0	280.9	HELD	0.7000	0.65685	0.01000	-
1221668	119.58	392.3	42.7014981	-77.1785693	8.727	3.0	281.0	HELD	0.7000	0.65702	0.01000	-
1221718	119.31	391.4	42.7014981	-77.1785693	8.727	3.0	281.0	HELD	0.7000	0.65702	0.01000	-
1221768	119.00	390.4	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1221818	118.94	390.2	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1221868	118.74	389.6	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1221918	118.60	389.1	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1221968	118.37	388.3	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1222018	118.16	387.7	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1222068	117.96	387.0	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1222118	117.74	386.3	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1222168	117.63	385.9	42.7014902	-77.1785675	8.925	3.0	281.0	HELD	0.7000	0.65673	0.01000	-
1222218	117.45	385.3	42.7014572	-77.1785582	9.669	2.9	281.2	HELD	0.7000	0.65628	0.01000	-
1222268	117.26	384.7	42.7014572	-77.1785582	9.669	2.9	281.2	HELD	0.7000	0.65628	0.01000	-
1222318	117.15	384.3	42.7014487	-77.1785556	9.692	2.9	281.3	HELD	0.7000	0.65622	0.01000	-
1222368	116.93	383.6	42.7014402	-77.1785528	9.736	2.9	281.3	HELD	0.7000	0.65617	0.01000	-
1222418	116.71	382.9	42.7014402	-77.1785528	9.736	2.9	281.3	HELD	0.7000	0.65617	0.01000	-
1222468	116.41	381.9	42.7014317	-77.1785503	9.641	2.9	281.4	HELD	0.7000	0.65629	0.01000	-
1222518	116.40	381.9	42.7014317	-77.1785503	9.641	2.9	281.4	HELD	0.7000	0.65629	0.01000	-
1222568	116.21	381.3	42.7014233	-77.1785475	9.695	2.9	281.4	HELD	0.7000	0.65612	0.01000	-
1222618	115.94	380.4	42.7014233	-77.1785475	9.695	2.9	281.4	HELD	0.7000	0.65612	0.01000	-
1222668	115.66	379.5	42.7014148	-77.1785446	9.773	2.9	281.5	HELD	0.7000	0.65599	0.01000	-
1222718	115.50	378.9	42.7014148	-77.1785446	9.773	2.9	281.5	HELD	0.7000	0.65599	0.01000	-
1222768	115.29	378.2	42.7014148	-77.1785446	9.773	2.9	281.5	HELD	0.7000	0.65599	0.01000	-
1222818	115.10	377.6	42.7014062	-77.1785415	9.943	2.9	281.5	HELD	0.7000	0.65597	0.01000	-
1222868	114.92	377.0	42.7014062	-77.1785415	9.943	2.9	281.5	HELD	0.7000	0.65597	0.01000	-
1222918	114.80	376.6	42.7013974	-77.1785383	10.051	2.9	281.5	HELD	0.7000	0.65590	0.01000	-
1222968	114.68	376.2	42.7013974	-77.1785383	10.051	2.9	281.5	HELD	0.7000	0.65590	0.01000	-
1223018	114.25	374.8	42.7013885	-77.1785348	10.269	2.9	281.6	HELD	0.7000	0.65573	0.01000	-
1223068	113.98	373.9	42.7013885	-77.1785348	10.269	2.9	281.6	HELD	0.7000	0.65573	0.01000	-
1223118	113.77	373.3	42.7013796	-77.1785312	10.342	2.8	281.7	HELD	0.7000	0.65564	0.01000	-
1223168	113.53	372.5	42.7013796	-77.1785312	10.342	2.8	281.7	HELD	0.7000	0.65564	0.01000	-
1223218	113.27	371.6	42.7013707	-77.1785275	10.442	2.8	281.7	HELD	0.7000	0.65558	0.01000	-
1223268	113.12	371.1	42.7013707	-77.1785275	10.442	2.8	281.7	HELD	0.7000	0.65558	0.01000	-
1223318	112.89	370.4	42.7013618	-77.1785236	10.354	2.8	281.7	HELD	0.7000	0.65546	0.01000	-
1223368	112.59	369.4	42.7013618	-77.1785236	10.354	2.8	281.7	HELD	0.7000	0.65546	0.01000	-
1223418	112.34	368.6	42.7013529	-77.1785198	10.319	2.8	281.8	HELD	0.7000	0.65554	0.01000	-
1223468	112.12	367.8	42.7013529	-77.1785198	10.319	2.8	281.8	HELD	0.7000	0.65554	0.01000	-
1223518	111.78	366.7	42.7013529	-77.1785198	10.319	2.8	281.8	HELD	0.7000	0.65554	0.01000	-
1223568	111.53	365.9	42.7013529	-77.1785198	10.319	2.8	281.8	HELD	0.7000	0.65554	0.01000	-
1223618	111.16	364.7	42.7013529	-77.1785198	10.319	2.8	281.8	HELD	0.7000	0.65554	0.01000	-
1223668	110.92	363.9	42.7013269	-77.1785083	10.066	2.8	281.9	HELD	0.7000	0.65536	0.01000	-
1223718	110.75	363.4	42.7013227	-77.1785065	9.970	2.8	282.0	HELD	0.7000	0.65545	0.01000	-
1223768	110.55	362.7	42.7013227	-77.1785065	9.970	2.8	282.0	HELD	0.7000	0.65545	0.01000	-
1223818	110.17	361.5	42.7013227	-77.1785065	9.970	2.8	282.0	HELD	0.7000	0.65545	0.01000	-
1223869	109.95	360.7	42.7013142	-77.1785027	9.937	2.8	282.0	HELD	0.7000	0.65541	0.01000	-
1223919	109.83	360.3	42.7013142	-77.1785027	9.937	2.8	282.0	HELD	0.7000	0.65541	0.01000	-
1223969	109.61	359.6	42.7013059	-77.1784990	9.806	2.8	282.1	HELD	0.7000	0.65538	0.01000	-
1224019	109.37	358.8	42.7013059	-77.1784990	9.806	2.8	282.1	HELD	0.7000	0.65538	0.01000	-
1224069	109.18	358.2	42.7012977	-77.1784954	9.552	2.8	282.1	HELD	0.7000	0.65544	0.01000	-
1224119	108.82	357.0	42.7012895	-77.1784918	9.535	2.8	282.1	HELD	0.7000	0.65547	0.01000	-
1224169	108.69	356.6	42.7012895	-77.1784918	9.535	2.8	282.1	HELD	0.7000	0.65547	0.01000	-
1224219	108.46	355.8	42.7012895	-77.1784918	9.535	2.8	282.1	HELD	0.7000	0.65547	0.01000	-
1224269	108.12	354.7	42.7012895	-77.1784918	9.535	2.8	282.1	HELD	0.7000	0.65547	0.01000	-
1224319	107.88	353.9	42.7012815	-77.1784884	9.305	2.8	282.2	HELD	0.7000	0.65554	0.01000	-
1224369	107.84	353.8	42.7012815	-77.1784884	9.305	2.8	282.2	HELD	0.7000	0.65554	0.01000	-
1224419	107.51	352.7	42.7012815	-77.1784884	9.305	2.8	282.2	HELD	0.7000	0.65554	0.01000	-
1224469	107.39	352.3	42.7012815	-77.1784884	9.305	2.8	282.2	HELD	0.7000	0.65554	0.01000	-
1224519	107.16	351.6	42.7012623	-77.1784804	8.769	2.9	282.3	HELD	0.7000	0.65568	0.01000	-
1224570	107.00	351.1	42.7012623	-77.1784804	8.769	2.9	282.3	HELD	0.7000	0.65568	0.01000	-
1224620	106.75	350.2	42.7012623	-77.1784804	8.769	2.9	282.3	HELD	0.7000	0.65568	0.01000	-
1224670	106.48	349.3	42.7012479	-77.1784750	8.227	2.9	282.4	HELD	0.7000	0.65584	0.01000	-
1224720	106.12	348.2	42.7012479	-77.1784750	8.227	2.9	282.4	HELD	0.7000	0.65584	0.01000	-
1224770	105.94	347.6	42.7012479	-77.1784750	8.227	2.9	282.4	HELD	0.7000	0.65584	0.01000	-
1224820	105.79	347.1	42.7012410	-77.1784726	7.920	2.9	282.4	HELD	0.7000	0.65599	0.01000	-
1224870	105.61	346.5	42.7012410	-77.1784726	7.920	2.9	282.4	HELD	0.7000	0.65599	0.01000	-
1224920	105.50	346.1	42.7012342	-77.1784704	7.831	2.9	282.4	HELD	0.7000	0.65606	0.01000	-
1224970	105.20	345.1	42.7012342	-77.1784704	7.831	2.9	282.4	HELD	0.7000	0.65606	0.01000	-
1225020	105.09	344.8	42.7012342	-77.1784704	7.831	2.9	282.4	HELD	0.7000	0.65606	0.01000	-
1225070	104.72	343.6	42.7012342	-77.1784704	7.831	2.9	282.4	HELD	0.7000	0.65606	0.01000	-
1225120	104.58	343.1	42.7012342	-77.1784704	7.831	2.9	282.4	HELD	0.7000	0.65606	0.01000	-
1225170	104.45	342.7	42.7012342	-77.1784704	7.831	2.9	282.4	HELD	0.7000	0.65606	0.01000	-
1225220	104.18	341.8	42.7012153	-77.1784659	6.774	3.0	282.5	HELD	0.7000	0.65686	0.01000	-
1225270	103.90	340.9	42.7012153	-77.1784659	6.774	3.0	282.5	HELD	0.7000	0.65686	0.01000	-
1225320	103.64	340.0	42.7012153	-77.1784659	6.774	3.0	282.5	HELD	0.7000	0.65686	0.01000	-
1225370	103.43	339.3	42.7012066	-77.1784646	6.437	3.0	282.6	HELD	0.7000	0.65729	0.01000	-
1225420	103.22	338.6	42.7012066	-77.1784646	6.437	3.0	282.6	HELD	0.7000	0.65729	0.01000	-
1225470	102.88	337.5	42.7012011	-77.1784642	6.209	3.1	282.6	HELD	0.7000	0.65756	0.01000	-
1225520	102.65	336.8	42.7012011	-77.1784642	6.209	3.1	282.6	HELD	0.7000	0.65756	0.01000	-
1225570	102.48	336.2	42.7011959	-77.1784641	5.853	3.1	282.7	HELD	0.7000	0.65802	0.01000	-
1225620	102.35	335.8	42.7011908	-77.1784643	5.584	3.2	282.7	HELD	0.7000	0.65846	0.01000	-
1225670	102.13	335.1	42.7011908	-77.1784643	5.584	3.2	282.7	HELD	0.7000	0.65846	0.01000	-
1225720	101.86	334.2	42.7011908	-77.1784643	5.584	3.2	282.7	HELD	0.7000	0.65846	0.01000	-
1225770	101.68	333.6	42.7011862	-77.1784650	5.271	3.2	282.7	HELD	0.7000	0.65901	0.01000	-
1225820	101.44	332.8	42.7011862	-77.1784650	5.271	3.2	282.7	HELD	0.7000	0.65901	0.01000	-
1225870	101.09	331.6	42.7011817	-77.1784661	5.041	3.3	282.8	HELD	0.7000	0.65957	0.01000	-
1225920	100.93	331.1	42.7011817	-77.1784661	5.041	3.3	282.8	HELD	0.7000	0.65957	0.01000	-
1225970	100.49	329.7	42.7011774	-77.1784673	4.831	3.3	282.8	HELD	0.7000	0.66005	0.01000	-
1226020	100.34	329.2	42.7011774	-77.1784673	4.831	3.3	282.8	HELD	0.7000	0.66005	0.01000	-
1226070	99.93	327.8	42.7011735	-77.1784688	4.487	3.4	282.8	HELD	0.7000	0.66051	0.01000	-
1226120	99.80	327.4	42.7011700	-77.1784705	4.129	3.5	282.8	HELD	0.7000	0.66124	0.01000	-
1226170	99.48	326.4	42.7011700	-77.1784705	4.129	3.5	282.8	HELD	0.7000	0.66124	0.01000	-
1226220	99.36	326.0	42.7011700	-77.1784705	4.129	3.5	282.8	HELD	0.7000	0.66124	0.01000	-
1226270	99.00	324.8	42.7011700	-77.1784705	4.129	3.5	282.8	HELD	0.7000	0.66124	0.01000	-
1226320	98.65	323.7	42.7011668	-77.1784724	3.884	3.5	282.8	HELD	0.7000	0.66195	0.01000	-
1226370	98.27	322.4	42.7011668	-77.1784724	3.884	3.5	282.8	HELD	0.7000	0.66195	0.01000	-
1226420	98.01	321.5	42.7011627	-77.1784756	3.367	3.7	282.9	HELD	0.7000	0.66286	0.01000	-
1226470	97.70	320.5	42.7011627	-77.1784756	3.367	3.7	282.9	HELD	0.7000	0.66286	0.01000	-
1226520	97.33	319.3	42.7011605	-77.1784777	3.019	3.7	282.9	HELD	0.7000	0.66351	0.01000	-
1226570	97.26	319.1	42.7011586	-77.1784798	2.667	3.8	282.9	HELD	0.7000	0.66405	0.01000	-
1226620	96.91	317.9	42.7011586	-77.1784798	2.667	3.8	282.9	HELD	0.7000	0.66405	0.01000	-
1226670	96.60	316.9	42.7011586	-77.1784798	2.667	3.8	282.9	HELD	0.7000	0.66405	0.01000	-
1226720	96.32	316.0	42.7011570	-77.1784819	2.439	3.8	282.9	HELD	0.7000	0.66457	0.01000	-
1226771	96.13	315.4	42.7011558	-77.1784838	1.946	3.9	282.9	HELD	0.7000	0.66536	0.01000	-
1226821	95.91	314.7	42.7011558	-77.1784838	1.946	3.9	282.9	HELD	0.7000	0.66536	0.01000	-
1226871	95.54	313.4	42.7011551	-77.1784853	1.457	4.0	282.9	HELD	0.7000	0.66636	0.01000	-
1226921	95.22	312.4	42.7011551	-77.1784853	1.457	4.0	282.9	HELD	0.7000	0.66636	0.01000	-
1226971	94.99	311.6	42.7011548	-77.1784865	1.055	4.1	282.9	HELD	0.7000	0.66727	0.01000	-
1227021	94.73	310.8	42.7011548	-77.1784865	1.055	4.1	282.9	HELD	0.7000	0.66727	0.01000	-
1227071	94.56	310.2	42.7011548	-77.1784872	0.471	4.3	282.9	HELD	0.7000	0.66850	0.01000	-
1227121	94.36	309.6	42.7011548	-77.1784872	0.471	4.3	282.9	HELD	0.7000	0.66850	0.01000	-
1227171	94.14	308.9	42.7011548	-77.1784872	0.471	4.3	282.9	HELD	0.7000	0.66850	0.01000	-
1227221	93.98	308.3	42.7011553	-77.1784874	0.515	5.4	282.9	HELD	0.7000	0.67834	0.01000	-
1227271	93.82	307.8	42.7011553	-77.1784874	0.515	5.4	282.9	HELD	0.7000	0.67834	0.01000	-
1227321	93.57	307.0	42.7011553	-77.1784874	0.515	5.4	282.9	HELD	0.7000	0.67834	0.01000	-
1227372	93.40	306.4	42.7011566	-77.1784867	1.244	0.3	282.9	HELD	0.7000	0.63260	0.01000	-
1227422	93.59	307.1	42.7011566	-77.1784867	1.244	0.3	282.9	HELD	0.7000	0.63260	0.01000	-
1227472	93.66	307.3	42.7011566	-77.1784867	1.244	0.3	282.9	HELD	0.7000	0.63260	0.01000	-
1227522	93.54	306.9	42.7011590	-77.1784836	2.262	0.7	282.9	HELD	0.7000	0.63671	0.01000	-
1227572	93.24	305.9	42.7011590	-77.1784836	2.262	0.7	282.9	HELD	0.7000	0.63671	0.01000	-
1227622	92.73	304.2	42.7011606	-77.1784809	2.913	0.9	282.9	HELD	0.7000	0.63792	0.01000	-
1227672	92.31	302.8	42.7011606	-77.1784809	2.913	0.9	282.9	HELD	0.7000	0.63792	0.01000	-
1227722	91.90	301.5	42.7011606	-77.1784809	2.913	0.9	282.9	HELD	0.7000	0.63792	0.01000	-
1227772	91.72	300.9	42.7011623	-77.1784774	3.532	1.0	282.9	HELD	0.7000	0.63872	0.01000	-
1227822	91.25	299.4	42.7011623	-77.1784774	3.532	1.0	282.9	HELD	0.7000	1.44872	0.00805	-
1227872	91.01	298.6	42.7011623	-77.1784774	3.532	1.0	282.9	HELD	0.7000	1.44872	0.01000	-
1227922	90.59	297.2	42.7011623	-77.1784774	3.532	1.0	282.9	HELD	0.7000	1.44872	0.01000	-
1227972	90.24	296.1	42.7011623	-77.1784774	3.532	1.0	282.9	HELD	0.7000	1.44872	0.01000	-
1228022	89.88	294.9	42.7011676	-77.1784624	5.118	1.2	282.8	HELD	0.7000	1.45051	0.01000	-
1228072	89.69	294.3	42.7011676	-77.1784624	5.118	1.2	282.8	HELD	0.7000	1.45051	0.01000	-
1228122	89.62	294.0	42.7011692	-77.1784556	5.958	1.3	282.8	HELD	0.7000	1.45134	0.01000	-
1228172	89.31	293.0	42.7011692	-77.1784556	5.958	1.3	282.8	HELD	0.7000	1.45134	0.01000	-
1228222	88.93	291.8	42.7011692	-77.1784556	5.958	1.3	282.8	HELD	0.7000	1.45134	0.01000	-
1228272	88.60	290.7	42.7011707	-77.1784483	6.265	1.3	282.8	HELD	0.7000	1.45171	0.01000	-
1228323	88.45	290.2	42.7011721	-77.1784401	6.871	1.3	282.8	HELD	0.7000	1.45212	0.01000	-
1228373	88.05	288.9	42.7011721	-77.1784401	6.871	1.3	282.8	HELD	0.7000	1.45212	0.01000	-
1228423	87.87	288.3	42.7011721	-77.1784401	6.871	1.3	282.8	HELD	0.7000	1.45212	0.01000	-
1228473	87.84	288.2	42.7011731	-77.1784313	7.385	1.4	282.8	HELD	0.7000	1.45280	0.01000	-
1228523	87.68	287.7	42.7011737	-77.1784219	7.785	1.5	282.7	HELD	0.7000	1.45343	0.01000	-
1228573	87.25	286.3	42.7011737	-77.1784219	7.785	1.5	282.7	HELD	0.7000	1.45343	0.01000	-
1228623	87.20	286.1	42.7011737	-77.1784219	7.785	1.5	282.7	HELD	0.7000	1.45343	0.01000	-
1228673	86.78	284.7	42.7011740	-77.1784116	8.433	1.5	282.7	HELD	0.7000	1.45380	0.01000	-
1228723	86.54	283.9	42.7011740	-77.1784116	8.433	1.5	282.7	HELD	0.7000	1.45380	0.01000	-
1228773	86.17	282.7	42.7011737	-77.1784007	8.877	1.6	282.7	HELD	0.7000	1.45444	0.01000	-
1228823	85.94	281.9	42.7011737	-77.1784007	8.877	1.6	282.7	HELD	0.7000	1.45444	0.01000	-
1228873	85.49	280.5	42.7011730	-77.1783895	9.246	1.7	282.7	HELD	0.7000	1.45500	0.01000	-
1228923	85.12	279.3	42.7011730	-77.1783895	9.246	1.7	282.7	HELD	0.7000	1.45500	0.01000	-
1228973	84.73	278.0	42.7011730	-77.1783895	9.246	1.7	282.7	HELD	0.7000	1.45500	0.01000	-
1229023	84.41	276.9	42.7011697	-77.1783659	9.915	1.8	282.7	HELD	0.7000	1.45611	0.01000	-
1229073	83.98	275.5	42.7011697	-77.1783659	9.915	1.8	282.7	HELD	0.7000	1.45611	0.01000	-
1229123	83.67	274.5	42.7011697	-77.1783659	9.915	1.8	282.7	HELD	0.7000	1.45611	0.01000	-
1229173	83.43	273.7	42.7011674	-77.1783538	10.245	1.8	282.7	HELD	0.7000	1.45652	0.01000	-
1229223	83.21	273.0	42.7011674	-77.1783538	10.245	1.8	282.7	HELD	0.7000	1.45652	0.01000	-
